,postal_code,country,timestamp,cldCvrMin,cldCvrAvg,cldCvrMax,dewPtMin,dewPtAvg,dewPtMax,feelsLikeMin,feelsLikeAvg,feelsLikeMax,heatIndexMin,heatIndexAvg,heatIndexMax,mslPresMin,mslPresAvg,mslPresMax,precip,presTendMin,presTendAvg,presTendMax,radSolarMin,radSolarAvg,radSolarMax,radSolarTot,relHumMin,relHumAvg,relHumMax,sfcPresMin,sfcPresAvg,sfcPresMax,snowDepth,snowfall,spcHumMin,spcHumAvg,spcHumMax,tempMin,tempAvg,tempMax,windChillMin,windChillAvg,windChillMax,windDirAvg,windDir80mAvg,windDir100mAvg,windSpdMin,windSpdAvg,windSpdMax,windSpd80mMin,windSpd80mAvg,windSpd80mMax,windSpd100mMin,windSpd100mAvg,windSpd100mMax,wetBulbMin,wetBulbAvg,wetBulbMax
107,10019,US,2019-04-18T00:00:00-04:00,0,56,100,37.5,47.2,55.6,49.0,53.6,60.5,50.5,55.0,60.7,1010.9,1016.4,1022.4,0.0,-1.4,-0.5,0.3,0,67.0,328.7,1607.3,59.3,75.4,90.8,1010.7,1016.5,1022.4,0.0,0.0,4.7,7.0,9.3,50.5,55.0,60.7,49.0,53.6,60.5,118,139,144,3.4,6.5,9.8,9.9,14.4,20.6,11.8,15.4,21.6,44.8,51.1,57.3
108,10019,US,2019-04-19T00:00:00-04:00,0,61,100,54.3,59.3,62.1,57.6,66.2,79.0,57.7,66.2,79.0,1005.7,1008.3,1010.7,0.04,-0.7,-0.2,0.4,0,202.8,735.5,4866.2,59.3,80.1,94.3,1005.9,1008.2,1010.1,0.0,0.0,8.9,10.8,11.9,57.7,66.0,76.8,57.6,66.0,76.8,180,185,190,4.0,10.5,15.1,13.3,20.7,24.9,16.5,22.4,26.9,55.7,61.8,67.0
109,10019,US,2019-04-20T00:00:00-04:00,56,92,100,49.1,56.8,62.1,53.5,58.7,63.3,54.1,59.3,63.3,1006.1,1008.0,1012.0,0.48,-0.3,0.2,0.9,0,55.2,331.1,1325.1,76.7,91.4,98.8,1006.0,1008.0,1011.6,0.0,0.0,7.4,9.9,11.8,54.1,59.3,63.3,53.5,58.7,63.3,162,168,172,1.3,9.0,16.9,12.6,19.6,27.2,12.7,21.0,27.7,52.0,57.8,62.5
110,10019,US,2019-04-21T00:00:00-04:00,0,31,100,45.5,50.0,53.9,52.4,57.0,64.1,53.1,57.4,64.1,1011.9,1015.6,1019.2,0.0,-0.4,0.3,0.9,0,228.3,774.5,5479.1,51.5,76.7,90.8,1011.7,1015.6,1019.0,0.0,0.0,6.4,7.6,8.7,53.1,57.4,64.1,52.4,57.0,64.1,121,129,138,2.2,5.4,8.5,6.8,9.9,13.4,2.3,8.7,14.1,51.1,53.4,56.6
111,10019,US,2019-04-22T00:00:00-04:00,0,52,100,46.1,52.6,57.1,51.2,57.3,63.3,51.3,57.6,63.3,1015.8,1017.2,1019.1,0.18,-0.7,-0.1,0.4,0,175.5,594.0,4210.4,68.6,83.3,93.7,1014.9,1016.6,1018.5,0.0,0.0,6.5,8.4,9.8,51.3,57.6,63.3,51.2,57.3,63.3,357,4,1,2.5,5.6,11.2,5.6,10.1,15.1,6.6,10.5,14.3,48.6,54.8,58.0
112,10019,US,2019-04-23T00:00:00-04:00,0,31,100,47.5,51.4,55.2,54.5,64.3,76.5,55.0,64.3,76.5,1006.9,1013.0,1016.6,0.03,-1.2,-0.4,0.3,0,286.4,911.9,6872.4,36.8,65.3,88.8,1006.6,1012.2,1015.7,0.0,0.0,7.0,8.1,9.3,55.0,64.3,75.8,54.5,64.3,75.8,213,213,225,2.1,4.8,11.0,2.0,10.5,21.4,2.1,10.6,19.0,52.7,57.2,60.8
113,10019,US,2019-04-24T00:00:00-04:00,0,8,71,37.6,43.5,54.7,54.5,63.9,68.8,55.3,64.0,68.8,1005.2,1008.5,1012.7,0.0,-0.9,0.3,0.9,0,308.3,917.8,7399.9,32.1,49.2,71.8,1004.7,1008.1,1013.1,0.0,0.0,4.8,6.2,9.1,55.3,64.0,68.8,54.5,63.9,68.8,310,308,304,2.6,8.1,13.9,9.1,14.9,19.2,7.1,14.0,18.3,48.4,54.2,58.8
114,10019,US,2019-04-25T00:00:00-04:00,0,49,100,38.6,42.9,48.6,46.9,53.8,62.9,48.0,54.5,62.9,1011.3,1013.6,1015.4,0.03,-0.7,-0.1,0.9,0,263.0,828.0,6312.8,45.3,66.0,83.9,1011.9,1013.8,1015.2,0.0,0.0,4.9,5.9,7.2,48.0,54.5,62.9,46.9,53.8,62.9,151,132,125,1.5,4.6,9.1,0.7,8.4,14.7,1.4,7.9,13.5,43.7,48.9,52.7
115,10019,US,2019-04-26T00:00:00-04:00,42,88,100,47.5,52.1,57.6,47.6,52.2,58.8,51.9,54.3,58.9,993.8,1001.9,1011.2,0.74,-2.0,-0.8,0.8,0,69.9,348.8,1679.2,78.2,92.0,97.7,992.8,1001.6,1011.4,0.0,0.0,6.9,8.3,10.2,51.9,54.3,58.9,47.6,52.2,58.8,74,95,110,1.5,8.0,15.3,5.1,13.4,22.9,8.5,13.8,23.4,50.3,53.1,58.0
116,10019,US,2019-04-27T00:00:00-04:00,0,21,89,23.8,34.4,46.5,44.5,49.4,55.7,47.6,52.7,58.4,996.3,1003.9,1013.3,0.06,-0.2,0.8,1.9,0,281.6,888.5,6760.0,29.6,52.2,89.8,994.5,1002.9,1013.0,0.0,0.0,2.8,4.3,6.8,47.6,52.7,58.4,44.5,49.4,55.7,291,297,294,2.7,11.7,19.3,12.8,20.3,28.0,10.1,19.4,25.8,42.6,45.4,48.7
117,10019,US,2019-04-28T00:00:00-04:00,0,36,96,35.2,39.2,42.4,40.9,46.6,49.9,44.0,48.7,51.7,1014.0,1017.5,1025.9,0.01,-0.9,0.5,2.0,0,123.8,775.0,2971.0,62.1,69.4,77.3,1013.3,1017.1,1026.1,0.0,0.0,4.2,5.0,5.7,44.0,48.7,51.7,40.9,46.6,49.9,3,350,355,0.2,5.4,10.2,0.6,10.0,17.8,0.4,9.4,14.7,40.3,44.3,46.9
118,10019,US,2019-04-29T00:00:00-04:00,0,36,100,25.3,32.7,46.0,37.1,47.9,56.4,39.2,49.4,57.4,1023.8,1027.3,1030.3,0.01,-1.4,-0.1,0.9,0,304.8,930.1,7314.2,30.0,55.3,90.3,1023.9,1027.3,1030.4,0.0,0.0,2.8,3.9,6.4,39.2,49.4,57.4,37.1,47.9,56.4,177,155,139,2.0,5.1,11.7,0.9,9.6,14.7,1.5,9.3,13.0,36.1,43.1,47.3
119,10019,US,2019-04-30T00:00:00-04:00,8,71,100,46.2,49.3,52.6,48.4,53.5,60.8,48.4,53.6,60.8,1020.8,1024.0,1029.0,0.03,-1.6,0.2,1.3,0,70.9,270.1,1703.1,72.4,85.5,96.7,1020.8,1024.1,1029.7,0.0,0.0,6.5,7.3,8.3,48.4,53.6,60.8,48.4,53.5,60.8,92,97,90,0.5,3.2,8.1,0.9,4.9,9.1,0.7,5.1,9.2,47.3,51.3,55.8
120,10019,US,2019-05-01T00:00:00-04:00,35,81,100,42.4,46.6,49.6,47.8,51.1,53.8,49.8,52.4,54.9,1021.5,1027.5,1030.9,0.0,-1.0,-0.3,0.9,0,101.0,376.3,2423.9,63.7,81.0,96.4,1021.5,1027.6,1031.1,0.0,0.0,5.6,6.6,7.4,49.8,52.4,54.9,47.8,51.1,53.8,113,120,116,1.1,5.0,8.1,3.3,7.7,11.3,2.1,7.9,10.6,48.4,49.5,50.4
121,10019,US,2019-05-02T00:00:00-04:00,0,59,100,48.9,52.7,58.3,49.5,58.1,76.7,49.8,58.7,76.7,1018.5,1020.2,1022.1,0.14,-1.1,0.0,1.4,0,233.1,852.5,5595.4,54.0,82.7,98.0,1018.3,1020.2,1022.7,0.0,0.0,7.2,8.4,10.3,49.8,58.5,75.5,49.5,58.0,75.5,126,122,121,0.6,4.6,11.1,0.5,5.9,17.7,0.3,6.7,17.6,49.4,55.1,64.8
122,10019,US,2019-05-03T00:00:00-04:00,94,99,100,47.8,50.3,52.4,48.0,52.0,55.5,49.9,52.7,55.6,1014.6,1018.3,1021.3,0.06,-1.0,-0.3,0.2,0,69.0,293.9,1656.2,88.1,91.4,96.1,1014.8,1018.2,1021.5,0.0,0.0,6.9,7.6,8.3,49.9,52.7,55.6,48.0,52.0,55.5,75,83,86,1.4,3.8,5.9,1.6,4.6,9.3,1.2,5.3,9.8,48.9,51.4,53.7
123,10019,US,2019-05-04T00:00:00-04:00,15,71,100,52.1,55.9,60.6,53.2,59.5,69.8,53.2,59.5,69.8,1009.6,1011.5,1014.7,0.1,-1.2,-0.2,0.6,0,110.6,563.8,2653.9,72.6,88.5,96.2,1009.3,1011.2,1013.6,0.0,0.0,8.2,9.5,11.3,53.2,59.5,69.8,53.2,59.5,69.8,119,119,102,0.1,2.8,6.3,0.7,3.5,7.2,0.6,3.7,7.8,52.6,57.3,64.0
124,10019,US,2019-05-05T00:00:00-04:00,69,96,100,49.6,52.3,55.7,46.6,50.8,57.0,50.8,53.3,57.0,1008.3,1009.9,1011.3,1.14,-1.2,0.0,0.9,0,26.6,115.3,637.6,94.0,96.2,98.1,1008.9,1009.8,1011.0,0.0,0.0,7.5,8.3,9.4,50.8,53.3,57.0,46.6,50.8,57.0,54,53,57,1.7,8.1,11.7,3.6,11.8,17.1,4.7,13.0,17.6,50.2,52.7,56.2
125,10019,US,2019-05-06T00:00:00-04:00,0,15,100,47.8,48.9,50.0,48.6,58.3,70.1,50.7,58.9,70.1,1011.3,1015.6,1020.6,0.0,-0.3,0.4,1.1,0,301.0,919.7,7225.0,48.9,71.4,92.5,1011.0,1015.5,1020.7,0.0,0.0,7.0,7.3,7.7,50.7,58.9,70.1,48.6,58.3,70.1,81,89,70,1.7,5.2,8.7,1.7,9.4,15.6,1.5,8.8,16.0,49.4,53.5,59.0
126,10019,US,2019-05-07T00:00:00-04:00,0,35,99,47.3,52.6,58.1,52.8,60.8,68.8,53.1,60.8,68.8,1018.6,1020.9,1022.4,0.13,-1.0,0.0,0.9,0,241.0,846.5,5784.3,60.5,74.8,92.6,1018.2,1020.6,1022.3,0.0,0.0,6.8,8.4,10.1,53.1,60.8,68.8,52.8,60.8,68.8,163,166,176,0.4,5.4,9.7,3.4,8.6,16.0,1.3,8.0,14.8,50.1,56.2,60.8
127,10019,US,2019-05-08T00:00:00-04:00,0,18,67,45.5,49.5,57.5,54.5,60.6,69.6,55.1,60.8,69.6,1020.7,1022.7,1024.3,0.0,-0.7,0.2,0.9,0,287.4,887.0,6898.7,43.0,68.4,93.5,1020.7,1022.8,1024.9,0.0,0.0,6.4,7.5,9.9,55.1,60.8,69.6,54.5,60.6,69.6,72,75,68,1.7,5.3,9.9,2.3,8.1,12.8,2.4,7.8,12.8,52.3,54.8,58.2
128,10019,US,2019-05-09T00:00:00-04:00,0,58,100,38.3,44.8,50.8,49.6,53.5,57.5,52.0,55.5,59.4,1022.4,1024.9,1026.2,0.0,-0.5,-0.1,0.9,0,159.9,574.2,3837.5,48.7,68.4,87.7,1023.0,1025.4,1027.1,0.0,0.0,4.8,6.2,7.7,52.0,55.5,59.4,49.6,53.5,57.5,97,103,105,3.7,8.1,11.5,8.0,12.9,14.8,5.1,12.5,14.8,46.9,50.3,52.6
129,10019,US,2019-05-10T00:00:00-04:00,0,52,100,48.8,58.8,64.1,53.3,64.4,74.3,55.3,64.8,74.3,1013.2,1016.6,1022.6,0.03,-1.1,-0.4,0.4,0,133.4,670.5,3201.4,66.6,81.2,93.5,1012.8,1016.2,1022.5,0.0,0.0,7.2,10.6,12.7,55.3,64.8,74.3,53.3,64.4,74.3,167,187,191,2.9,6.0,8.3,8.6,12.1,18.7,10.3,13.5,19.0,51.8,61.1,66.7
130,10019,US,2019-05-11T00:00:00-04:00,0,60,100,37.2,46.1,59.3,54.4,62.0,70.2,56.5,62.5,70.2,1014.0,1015.7,1017.3,0.07,-0.8,0.1,1.0,0,287.8,936.6,6907.0,30.1,58.4,91.1,1013.8,1015.5,1017.4,0.0,0.0,4.7,6.8,10.7,56.5,62.5,70.2,54.4,62.0,70.2,332,331,336,0.6,6.5,10.3,1.8,9.8,15.8,0.9,8.8,16.1,50.7,54.5,61.6
131,10019,US,2019-05-12T00:00:00-04:00,93,100,100,42.2,45.5,52.0,38.6,42.4,56.2,43.1,47.0,56.2,1010.5,1013.5,1015.9,1.11,-1.1,-0.1,0.7,0,37.8,144.7,908.9,86.0,94.1,96.9,1011.7,1013.5,1015.3,0.0,0.0,5.6,6.4,8.1,43.1,47.0,56.2,38.6,42.4,56.2,65,64,65,2.5,10.3,14.7,6.9,16.6,22.9,6.5,17.5,22.3,42.7,46.2,53.8
132,10019,US,2019-05-13T00:00:00-04:00,57,94,100,41.3,44.2,46.5,38.0,42.4,47.0,42.4,45.8,47.9,1010.1,1011.2,1012.8,0.64,-0.8,-0.1,1.6,0,47.2,292.5,1131.1,89.8,94.1,97.6,1009.1,1010.9,1012.3,0.0,0.0,5.4,6.1,6.7,42.4,45.8,47.9,38.0,42.4,47.0,59,59,63,2.6,6.7,10.9,5.5,9.9,14.1,4.0,10.9,14.8,41.9,45.0,47.1
133,10019,US,2019-05-14T00:00:00-04:00,69,94,100,42.3,44.8,47.4,42.4,46.1,49.5,44.5,47.5,50.9,1009.8,1010.5,1011.0,0.29,-0.6,0.0,0.7,0,48.9,206.5,1174.4,81.2,90.1,96.3,1008.6,1009.7,1010.4,0.0,0.0,5.7,6.3,6.9,44.5,47.5,50.9,42.4,46.1,49.5,44,40,22,0.3,3.8,6.5,2.4,5.4,13.1,1.6,5.1,12.7,43.5,46.1,48.5
134,10019,US,2019-05-15T00:00:00-04:00,0,11,64,40.1,44.1,50.1,42.9,57.0,69.4,44.2,57.9,69.4,1009.9,1011.1,1012.6,0.02,-0.8,0.0,0.7,0,332.1,952.2,7970.3,35.0,63.4,94.6,1008.7,1010.3,1011.8,0.0,0.0,5.3,6.2,7.7,44.2,57.9,69.4,42.9,57.0,69.4,299,308,305,3.0,6.4,10.8,2.3,9.9,13.9,5.7,10.1,12.2,43.1,51.0,56.6
135,10019,US,2019-05-16T00:00:00-04:00,0,6,45,39.7,47.1,51.3,53.4,63.6,73.1,53.4,63.7,73.1,1010.3,1011.3,1012.2,0.08,-0.6,0.0,0.9,0,328.2,933.5,7877.0,30.3,58.7,88.6,1009.7,1010.7,1011.9,0.0,0.0,5.2,6.9,8.0,53.4,63.7,73.1,53.4,63.6,73.1,291,273,273,0.6,4.9,9.8,1.8,7.9,12.1,1.4,6.9,9.6,51.5,55.3,57.7
136,10019,US,2019-05-17T00:00:00-04:00,0,27,99,49.6,55.8,63.8,59.2,69.7,79.2,59.2,69.7,79.2,1007.0,1009.0,1011.4,0.09,-0.8,0.0,1.0,0,227.4,820.7,5459.5,45.6,63.2,86.7,1005.8,1008.3,1010.6,0.0,0.0,7.5,9.6,12.6,59.2,69.3,78.1,59.2,69.3,78.1,236,247,244,2.3,5.9,9.9,5.8,11.3,15.7,7.4,11.6,15.6,54.3,61.2,65.4
137,10019,US,2019-05-18T00:00:00-04:00,0,8,85,38.4,45.0,49.6,54.5,64.3,75.4,55.7,64.4,75.4,1011.0,1015.2,1018.0,0.0,-0.6,0.3,1.3,0,330.9,987.2,7942.1,26.8,51.4,69.9,1010.7,1015.0,1018.2,0.0,0.0,4.9,6.4,7.4,55.7,64.4,75.4,54.5,64.3,75.4,291,245,256,2.8,5.7,9.9,3.3,10.8,17.0,3.1,10.1,15.1,50.0,54.8,59.0
138,10019,US,2019-05-19T00:00:00-04:00,0,33,100,50.7,60.2,66.2,59.2,69.1,79.5,59.2,69.1,79.5,1012.7,1016.0,1019.1,0.09,-1.2,-0.2,0.6,0,282.6,925.1,6782.9,63.4,74.9,89.8,1012.4,1015.8,1018.7,0.0,0.0,7.8,11.2,13.6,59.2,68.6,76.8,59.2,68.6,76.8,173,182,189,1.8,6.8,12.5,6.4,13.2,23.7,8.8,14.1,23.3,54.8,63.3,69.2
139,10019,US,2019-05-20T00:00:00-04:00,0,16,100,50.4,60.7,67.2,65.6,77.8,88.5,65.6,77.8,88.5,1006.2,1009.3,1013.2,0.03,-1.1,-0.2,1.5,0,307.9,910.7,7388.7,37.5,60.6,92.5,1005.3,1008.4,1013.0,0.0,0.0,7.9,11.6,14.3,65.6,77.2,87.9,65.6,77.2,87.9,257,258,255,1.8,9.3,14.7,4.7,15.7,23.1,5.5,15.0,21.6,58.3,67.0,71.0
140,10019,US,2019-05-21T00:00:00-04:00,0,6,48,31.0,38.7,49.9,53.9,63.5,72.2,57.4,64.1,72.2,1009.9,1014.5,1019.7,0.0,-0.4,0.4,1.5,0,337.8,959.8,8107.5,22.9,40.9,58.6,1009.2,1014.0,1019.7,0.0,0.0,3.7,5.0,7.6,57.4,64.1,72.2,53.9,63.5,72.2,314,319,319,6.4,12.1,16.2,16.8,19.4,23.7,16.9,19.0,21.7,49.3,52.8,56.6
141,10019,US,2019-05-22T00:00:00-04:00,0,26,100,32.7,38.3,45.0,54.1,66.1,75.7,54.5,66.3,75.7,1020.4,1022.4,1023.9,0.0,-0.6,0.1,0.9,0,341.8,997.4,8203.3,21.2,37.9,57.8,1020.3,1022.5,1023.8,0.0,0.0,3.9,4.9,6.3,54.5,66.3,75.7,54.1,66.1,75.7,297,296,307,3.9,5.8,9.1,1.4,10.2,17.4,1.4,9.6,17.3,47.8,53.9,58.5
142,10019,US,2019-05-23T00:00:00-04:00,0,41,99,45.0,56.4,65.6,54.9,64.9,73.2,56.6,65.0,73.2,1009.7,1017.8,1023.3,0.5,-1.7,-0.6,1.5,0,246.4,826.4,5913.4,48.4,75.1,93.7,1009.1,1017.3,1023.4,0.0,0.0,6.3,9.8,13.4,56.6,65.0,73.2,54.9,64.9,73.2,204,212,215,1.6,6.3,10.5,6.1,11.5,20.5,6.4,12.5,21.3,54.3,60.0,66.6
143,10019,US,2019-05-24T00:00:00-04:00,0,0,6,49.3,53.0,65.5,61.0,68.9,74.1,61.0,68.9,74.1,1009.6,1014.3,1019.9,0.0,-0.3,0.5,1.3,0,333.1,934.3,7994.2,44.2,58.1,89.3,1008.6,1013.8,1020.4,0.0,0.0,7.4,8.7,13.4,61.0,68.9,74.1,61.0,68.9,74.1,313,316,316,4.9,12.1,18.3,12.5,19.9,25.7,11.3,19.4,24.4,55.3,60.0,66.6
144,10019,US,2019-05-25T00:00:00-04:00,0,13,54,45.7,50.8,54.7,56.0,62.8,70.2,56.0,62.8,70.2,1017.4,1021.1,1023.5,0.0,-1.3,-0.2,0.9,0,315.3,910.8,7566.2,47.0,66.4,81.2,1016.6,1021.1,1023.9,0.0,0.0,6.5,7.8,9.0,56.0,62.8,70.2,56.0,62.8,70.2,174,174,175,1.8,7.7,12.9,7.9,13.4,20.7,6.2,12.0,19.2,52.8,56.2,59.5
145,10019,US,2019-05-26T00:00:00-04:00,0,31,93,55.6,61.6,67.6,61.3,74.4,89.2,61.3,74.4,89.2,1011.2,1013.3,1016.7,0.15,-1.2,-0.2,0.9,0,310.0,963.7,7440.2,33.2,68.4,86.0,1010.4,1012.6,1015.7,0.0,0.0,9.3,11.8,14.4,61.3,74.0,89.2,61.3,74.0,89.2,263,269,268,2.2,6.6,13.0,4.5,9.8,13.4,5.7,10.6,14.1,57.9,66.2,70.1
146,10019,US,2019-05-27T00:00:00-04:00,0,10,99,47.5,52.7,59.8,64.4,73.7,81.1,64.4,73.7,81.1,1011.9,1012.9,1014.3,0.0,-0.6,0.0,1.0,0,342.4,972.5,8218.3,31.8,50.1,69.6,1011.4,1012.6,1014.1,0.0,0.0,7.1,8.6,10.9,64.4,73.6,81.1,64.4,73.6,81.1,336,340,344,0.6,5.6,10.2,0.8,9.2,14.6,1.2,8.4,14.9,58.1,61.9,63.8
147,10019,US,2019-05-28T00:00:00-04:00,0,55,100,52.6,60.2,66.4,63.5,67.1,70.7,63.5,67.1,70.7,1004.8,1009.5,1013.3,0.4,-2.2,-0.3,0.7,0,152.2,666.0,3653.1,61.5,78.9,93.6,1004.3,1008.7,1013.1,0.0,0.0,8.4,11.2,13.9,63.5,67.1,70.7,63.5,67.1,70.7,118,132,163,0.9,5.4,10.5,1.1,8.1,15.8,2.2,9.1,15.8,57.8,62.8,67.3
148,10019,US,2019-05-29T00:00:00-04:00,14,81,100,55.6,58.5,66.0,55.8,62.3,68.8,56.8,62.5,68.8,1004.8,1006.9,1008.2,0.45,-1.5,0.1,2.0,0,100.9,457.3,2421.4,72.0,87.0,96.0,1003.9,1006.6,1007.9,0.0,0.0,9.4,10.5,13.6,56.8,62.5,68.8,55.8,62.3,68.8,87,96,94,1.5,5.3,9.5,2.4,7.3,12.3,4.2,7.9,12.9,56.1,60.0,66.9
149,10019,US,2019-05-30T00:00:00-04:00,63,94,100,55.6,59.4,62.8,56.8,61.6,67.6,56.8,61.6,67.6,1004.4,1007.5,1009.8,0.77,-0.9,-0.1,0.8,0,156.5,618.9,3755.9,78.0,92.4,97.2,1004.3,1007.3,1009.9,0.0,0.0,9.4,10.8,12.2,56.8,61.6,67.6,56.8,61.6,67.6,142,139,148,1.4,3.7,7.7,2.7,5.7,11.4,2.2,5.8,11.0,56.2,60.2,63.3
150,10019,US,2019-05-31T00:00:00-04:00,0,7,75,54.1,59.7,63.8,62.8,73.0,81.9,62.8,73.0,81.9,1004.5,1007.6,1009.5,0.0,-0.5,0.2,1.0,0,340.6,966.3,8174.3,38.8,67.6,96.7,1004.3,1007.3,1009.3,0.0,0.0,9.1,11.0,12.6,62.8,72.7,81.9,62.8,72.7,81.9,275,284,284,0.6,4.9,8.5,5.8,8.4,12.5,4.7,8.4,11.7,62.0,64.7,66.2
151,10019,US,2019-06-01T00:00:00-04:00,0,38,87,53.0,57.7,61.9,64.0,70.8,80.7,64.0,70.8,80.7,1008.3,1009.7,1011.5,0.0,-1.0,-0.1,0.8,0,334.1,966.0,8019.1,38.5,65.8,82.9,1008.1,1009.3,1011.2,0.0,0.0,8.7,10.2,11.8,64.0,70.7,80.6,64.0,70.7,80.6,148,121,123,2.3,4.4,9.8,1.1,7.8,14.7,0.4,7.2,13.1,60.1,62.9,64.9
152,10019,US,2019-06-02T00:00:00-04:00,0,17,86,50.6,59.9,63.8,63.5,72.3,83.1,63.5,72.3,83.1,1004.9,1006.8,1008.3,0.36,-0.8,0.0,1.9,0,336.5,967.5,8075.2,39.4,68.3,90.6,1003.7,1006.1,1008.0,0.0,0.0,7.8,11.1,12.8,63.5,72.0,83.0,63.5,72.0,83.0,232,243,252,0.5,5.5,12.5,1.0,8.4,15.6,1.3,8.0,15.4,56.3,64.5,67.8
153,10019,US,2019-06-03T00:00:00-04:00,0,0,2,30.9,41.5,50.2,57.6,64.4,71.4,57.6,64.4,71.4,1008.8,1013.1,1018.2,0.0,-0.6,0.4,1.4,0,352.8,967.2,8467.4,23.2,46.2,72.8,1008.0,1012.7,1017.5,0.0,0.0,3.7,5.7,7.7,57.6,64.4,71.4,57.6,64.4,71.4,298,311,309,2.8,7.9,16.2,7.8,13.4,18.7,7.8,13.2,17.9,50.5,54.0,55.8
154,10019,US,2019-06-04T00:00:00-04:00,0,1,14,39.0,41.7,46.1,53.1,64.2,71.5,53.3,64.2,71.5,1015.3,1018.2,1021.1,0.0,-1.0,-0.1,0.7,0,354.6,971.0,8510.3,31.3,45.2,65.6,1015.1,1017.8,1020.9,0.0,0.0,5.0,5.6,6.6,53.3,64.2,71.5,53.1,64.2,71.5,254,255,254,2.8,6.4,10.4,4.5,10.1,19.7,4.5,10.3,18.6,47.9,53.4,57.2
155,10019,US,2019-06-05T00:00:00-04:00,0,47,100,48.1,60.6,68.6,64.1,73.3,83.0,64.1,73.3,83.0,1007.0,1011.0,1015.4,0.01,-1.0,-0.4,0.6,0,294.8,955.1,7074.4,49.0,67.5,87.6,1006.4,1010.5,1014.9,0.0,0.0,7.1,11.5,14.9,64.1,72.5,81.9,64.1,72.5,81.9,198,206,211,4.5,7.1,10.3,6.8,12.7,20.6,7.5,13.8,20.5,55.7,65.1,70.3
156,10019,US,2019-06-06T00:00:00-04:00,0,22,98,59.4,63.8,69.1,70.1,78.1,85.1,70.1,78.1,85.1,1004.8,1007.5,1010.7,0.09,-0.9,0.2,0.7,0,287.6,869.9,6902.3,46.9,66.0,93.5,1004.6,1007.1,1010.9,0.0,0.0,10.9,12.8,15.2,70.1,77.1,83.7,70.1,77.1,83.7,300,300,295,3.6,6.7,11.5,7.3,10.1,16.6,5.4,9.6,17.3,64.4,68.5,70.6
157,10019,US,2019-06-07T00:00:00-04:00,2,79,100,57.5,60.5,62.8,65.7,72.2,81.2,65.7,72.2,81.2,1011.2,1013.3,1015.6,0.0,-0.6,0.2,0.8,0,249.8,674.1,5994.7,45.3,68.7,85.2,1010.7,1013.2,1016.0,0.0,0.0,10.2,11.2,12.2,65.7,71.8,80.6,65.7,71.8,80.6,60,39,49,0.7,4.3,8.0,1.3,6.5,12.5,1.0,6.0,12.0,62.7,64.7,67.3
158,10019,US,2019-06-08T00:00:00-04:00,1,47,99,45.3,52.0,60.9,63.3,71.3,80.5,63.3,71.3,80.5,1016.4,1020.1,1024.2,0.0,-0.2,0.3,1.2,0,336.3,929.0,8069.6,31.8,54.0,91.0,1016.0,1020.5,1024.0,0.0,0.0,6.4,8.3,11.3,63.3,71.2,80.5,63.3,71.2,80.5,84,85,88,1.0,6.6,12.5,1.6,10.4,16.0,0.8,10.6,14.9,56.0,60.7,63.8
159,10019,US,2019-06-09T00:00:00-04:00,0,9,92,41.3,48.5,53.9,60.0,68.2,76.7,60.1,68.2,76.7,1023.5,1024.7,1025.9,0.0,-1.0,0.0,0.8,0,356.3,989.5,8551.7,31.1,52.2,73.6,1023.4,1025.2,1026.4,0.0,0.0,5.5,7.2,8.7,60.1,68.1,76.4,60.0,68.1,76.4,92,92,100,1.2,7.2,11.2,6.0,11.9,15.4,5.9,11.3,14.9,54.1,57.8,61.8
160,10019,US,2019-06-10T00:00:00-04:00,0,84,100,49.7,61.5,68.4,58.7,64.1,68.8,58.8,64.2,68.8,1010.2,1017.0,1023.5,0.5,-1.1,-0.6,-0.2,0,35.6,170.8,854.1,69.8,91.2,98.8,1010.2,1016.8,1023.2,0.0,0.0,7.4,11.7,14.7,58.8,64.2,68.8,58.7,64.1,68.8,76,85,97,3.4,6.5,10.4,7.6,11.7,15.6,9.5,12.1,14.7,54.2,62.6,68.5
161,10019,US,2019-06-11T00:00:00-04:00,0,41,100,43.1,54.3,68.7,63.7,70.4,77.8,63.7,70.4,77.8,1008.5,1013.6,1019.1,0.26,-0.7,0.4,1.2,0,295.3,990.8,7087.7,31.7,61.4,98.1,1008.4,1013.3,1019.1,0.0,0.0,5.9,9.4,14.9,63.7,70.3,77.8,63.7,70.3,77.8,320,322,320,1.1,9.5,16.0,4.3,15.9,21.8,7.6,16.1,20.9,54.7,61.8,68.9
162,10019,US,2019-06-12T00:00:00-04:00,0,15,66,46.2,49.1,55.4,58.6,66.9,74.2,58.6,66.9,74.2,1018.0,1020.5,1022.3,0.0,-1.0,0.0,0.8,0,362.5,991.6,8700.8,37.4,54.5,72.8,1018.1,1020.8,1022.3,0.0,0.0,6.6,7.4,9.2,58.6,66.9,74.2,58.6,66.9,74.2,152,138,130,1.2,6.2,11.8,4.1,11.7,17.3,4.7,10.9,16.1,52.7,57.4,60.3
